time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.6801232693037285,0.0440238795689041,14.531606712823155,6.277494911823892,0.08614450521459815,0.0,-1.0847216382699396,0.024435514495009508,4.330851649200117,0.03049293358898756,0.012080438233930374,0.0,447.1630926505025,446.63332413842943,446.9705430352643,447.4604256759539
1.8600000000000012,-0.7468746365481932,0.045388344109391764,14.792842494980729,6.279656545889001,0.08694330035594255,0.0,-1.1403923865829202,0.021237198222455705,4.376803389045469,0.045273177237991104,0.0156713629524526,0.0,437.95794387023926,438.2564322676165,439.01305758269547,440.2384361598907
1.9200000000000013,-0.8167138975582503,0.04661439300841597,15.053729018672628,6.282485675596142,0.08795416823660496,0.0,-1.1876921591543577,0.019849254020548285,4.319607982876538,0.05066653522652124,0.019102425071337747,0.0,405.1518329571765,405.46018655281557,404.4599731711866,404.9470535191728
1.9800000000000013,-0.8898719952297555,0.04780330149592342,15.316378097865714,0.0029888014293106835,0.09026458039867791,0.0,-1.251079709732653,0.02013785408992942,4.434868692264897,0.07720971644703467,0.06198540618619486,0.0,458.93940974168345,462.3314292920411,459.39876811812553,461.5012391000496
2.0400000000000014,-0.9667615629890478,0.049088980628069406,15.584495559369449,0.008769217339207103,0.09387800678305336,0.0,-1.3122476396767624,0.02323691696568725,4.50204261847884,0.11960382426296119,0.056446476198779766,0.0,446.1264124039684,445.6764206032246,445.79515412917584,449.25333972396254
2.1000000000000014,-1.047421643120603,0.05068503751421285,15.85692882526969,0.015449630176509466,0.09718978696266856,0.0,-1.3767337646391378,0.03065336941820188,4.578680452687042,0.08465431848014675,0.0525719853729281,0.0,450.628953164791,450.31761417765466,451.72159825008544,448.9043207703034
2.1600000000000015,-1.1316474297304469,0.05278915289936954,16.130161461865356,0.020335950501189082,0.10000787614493234,0.0,-1.4310669145667627,0.039884723657703625,4.529208885007034,0.07408006230940918,0.03236064687924352,0.0,410.7577751626687,408.9626706984051,410.64175740611427,409.708473230917
2.2200000000000015,-1.2195142641501313,0.055594566612628744,16.403748755827078,0.024448083894563766,0.10209368615241754,0.0,-1.4980132325744322,0.054037120800771034,4.59005435595047,0.054139854326705456,0.03918062809039489,0.0,444.9562149790861,445.5147605700743,447.51559878330045,445.8927849821073
2.2800000000000016,-1.3116155316714033,0.05936648561926719,16.68264055903443,0.02772627419128071,0.10496886917044801,0.0,-1.5722723785478752,0.0720199090263744,4.705777716296295,0.05561137845962808,0.06131167007757647,0.0,462.754043464741,464.4942908201774,463.54073453790016,463.65822856098197
2.3400000000000016,-1.4081065697676178,0.06425108358842553,16.967184453145187,0.031587304761508506,0.10932331486299329,0.0,-1.6444759250290786,0.09114492365025521,4.778602966408312,0.07774091586688263,0.08879480749689886,0.0,449.89355801054256,452.1173718810468,451.30043040592716,453.08615641264714
